기준일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%)
2026-06-22,NYSE,Alibaba Group Holding Ltd ADR,BABA,0,104.97000122070312,-15.5,-16.33,-28.39,-7.44
2026-06-22,NYSE,Goldman Sachs Group Inc,GS,0,1106.3699951171875,7.88,30.78,25.87,56.32
2026-06-22,NYSE,Shell PLC ADR,SHEL,0,79.66000366210938,-5.3,-14.34,8.41,13.14
2026-06-22,NYSE,AstraZeneca PLC,AZN,0,176.42999267578125,-4.98,-10.54,-4.04,26.24
2026-06-22,NYSE,Philip Morris International Inc,PM,0,173.1699981689453,-2.37,4.74,7.96,-4.92
2026-06-22,NYSE,Royal Bank of Canada,RY,0,202.74000549316406,6.97,25.32,18.92,54.12
2026-06-22,NYSE,Citigroup Inc,C,0,145.6699981689453,15.7,28.45,24.84,71.13
2026-06-22,NYSE,International Business Machines Corp,IBM,0,252.22000122070312,-15.31,4.06,-14.85,-14.44
2026-06-22,NYSE,Merck & Co Inc,MRK,0,115.4800033569336,-2.73,-4.0,9.71,45.88
2026-06-22,NYSE,Toyota Motor Corp ADR,TM,0,169.72999572753906,-10.64,-17.64,-20.71,-1.47
2026-06-22,NYSE,Arista Networks Inc,ANET,0,174.55999755859375,9.46,42.17,33.22,70.62
2026-06-22,NYSE,Mitsubishi UFJ Financial Group Inc ADR,MUFG,0,20.860000610351562,11.49,22.92,31.53,52.04
2026-06-22,NYSE,RTX Corp,RTX,0,181.8300018310547,1.21,-5.74,-0.86,24.52
2026-06-22,NYSE,Wells Fargo & Co,WFC,0,83.83999633789062,8.12,5.31,-10.04,4.64
2026-06-22,NYSE,TotalEnergies SE,TTE,0,80.66999816894531,-7.62,-11.33,23.31,31.41
2026-06-22,NYSE,Verizon Communications Inc,VZ,0,45.36000061035156,-5.12,-9.64,11.37,4.83
2026-06-22,NYSE,SAP SE ADR,SAP,0,149.50999450683594,-17.76,-12.67,-38.45,-50.84
2026-06-22,NYSE,BHP Group Ltd ADR,BHP,0,85.77999877929688,-3.52,17.93,42.09,78.37
2026-06-22,NYSE,Toronto-Dominion Bank,TD,0,119.58000183105469,5.28,28.15,26.94,62.8
