"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 01- 01","26.02","27.66","28.57","25.92","20.83M","-3.77%"
"2020- 12- 01","27.04","27.07","28.17","26.07","16.48M","1.01%"
"2020- 11- 01","26.77","21.36","27.34","21.27","30.89M","27.42%"
"2020- 10- 01","21.01","21.91","22.97","20.68","15.94M","-3.45%"
"2020- 09- 01","21.76","23.09","23.48","21.22","21.11M","-6.00%"
"2020- 08- 01","23.15","22.69","24.02","22.66","11.56M","2.25%"
"2020- 07- 01","22.64","22.33","24.17","22.33","13.89M","0.80%"
"2020- 06- 01","22.46","21.88","24.64","21.76","26.18M","3.41%"
"2020- 05- 01","21.72","20.44","22.02","19.25","18.64M","4.57%"
"2020- 04- 01","20.77","19.87","21.43","19.24","14.67M","2.21%"
"2020- 03- 01","20.32","26.30","27.37","17.60","66.13M","-22.71%"
"2020- 02- 01","26.29","27.98","29.50","25.60","26.71M","-6.14%"
"2020- 01- 01","28.01","29.15","29.32","27.80","18.52M","-3.15%"
"2019- 12- 01","28.92","28.11","29.57","27.82","26.24M","1.94%"
"2019- 11- 01","28.37","28.76","29.15","27.73","18.07M","-0.80%"
"2019- 10- 01","28.60","27.79","29.05","26.87","21.93M","2.73%"
"2019- 09- 01","27.84","26.52","28.07","26.52","13.54M","4.19%"
"2019- 08- 01","26.72","27.40","27.69","26.08","30.40M","-2.62%"
"2019- 07- 01","27.44","29.15","29.45","27.23","22.43M","-5.08%"
"2019- 06- 01","28.91","28.15","29.56","28.09","19.80M","2.74%"
"2019- 05- 01","28.14","29.96","30.13","28.04","17.74M","-6.14%"
"2019- 04- 01","29.98","28.88","30.06","28.87","15.54M","4.79%"
"2019- 03- 01","28.61","29.23","30.01","28.19","15.05M","-1.62%"
"2019- 02- 01","29.08","28.41","29.21","27.52","23.30M","1.47%"
"2019- 01- 01","28.66","26.55","28.95","26.55","13.77M","6.86%"
"2018- 12- 01","26.82","28.86","28.90","25.95","28.94M","-5.89%"
"2018- 11- 01","28.50","28.13","29.15","27.85","22.94M","2.93%"
"2018- 10- 01","27.69","29.86","29.90","26.99","14.27M","-6.48%"
"2018- 09- 01","29.61","29.44","31.12","28.86","15.68M","-0.37%"
"2018- 08- 01","29.72","31.41","31.46","28.80","10.82M","-5.86%"
"2018- 07- 01","31.57","30.05","31.97","30.03","23.82M","4.02%"
"2018- 06- 01","30.35","30.93","32.21","29.94","26.14M","-0.52%"
"2018- 05- 01","30.51","33.25","34.03","29.62","27.66M","-8.27%"
"2018- 04- 01","33.26","32.54","33.83","31.78","19.95M","2.31%"
"2018- 03- 01","32.51","32.66","33.21","31.52","20.44M","-1.04%"
"2018- 02- 01","32.85","35.48","35.86","31.73","29.79M","-7.75%"
"2018- 01- 01","35.61","33.00","36.38","32.96","15.52M","8.67%"
"2017- 12- 01","32.77","33.40","33.63","32.74","12.57M","-2.59%"
"2017- 11- 01","33.64","33.81","33.92","32.32","21.69M","-0.59%"
"2017- 10- 01","33.84","32.87","33.93","32.02","85.79M","0.30%"
"2017- 09- 01","33.74","33.81","34.14","32.84","17.68M","0.09%"
