"날짜","종가","시가","고가","저가","거래량","변동 %"
"2003- 07- 01","99.39","97.25","101.90","96.43","921.26M","1.80%"
"2003- 06- 01","97.63","97.53","102.18","96.67","871.84M","0.70%"
"2003- 05- 01","96.95","91.92","97.09","90.50","884.84M","5.48%"
"2003- 04- 01","91.91","85.25","92.80","84.91","999.07M","8.46%"
"2003- 03- 01","84.74","85.26","89.88","79.38","1.16B","-0.19%"
"2003- 02- 01","84.90","86.14","86.82","81.00","864.06M","-1.35%"
"2003- 01- 01","86.06","88.85","93.86","84.15","919.29M","-2.46%"
"2002- 12- 01","88.23","95.47","96.05","87.11","729.20M","-6.12%"
"2002- 11- 01","93.98","88.35","94.95","87.45","819.43M","6.17%"
"2002- 10- 01","88.52","82.44","91.29","77.07","1.35B","8.23%"
"2002- 09- 01","81.79","90.73","93.33","80.01","1.01B","-10.88%"
"2002- 08- 01","91.78","90.88","97.15","83.55","948.09M","0.68%"
"2002- 07- 01","91.16","99.19","99.80","77.68","1.13B","-7.88%"
"2002- 06- 01","98.96","107.09","107.60","95.19","535.84M","-7.70%"
"2002- 05- 01","107.22","107.97","111.25","104.90","453.23M","-0.59%"
"2002- 04- 01","107.86","114.23","115.10","106.63","404.64M","-5.82%"
"2002- 03- 01","114.52","111.72","117.91","111.51","386.62M","3.03%"
"2002- 02- 01","111.15","113.09","113.30","107.82","424.77M","-1.79%"
"2002- 01- 01","113.18","115.11","117.99","108.40","349.87M","-0.98%"
"2001- 12- 01","114.30","113.65","118.00","112.00","308.51M","0.22%"
"2001- 11- 01","114.05","106.60","116.90","105.70","374.03M","7.80%"
"2001- 10- 01","105.80","103.90","111.79","102.83","512.89M","1.30%"
"2001- 09- 01","104.44","113.85","116.17","93.80","419.27M","-8.51%"
"2001- 08- 01","114.15","121.97","123.25","112.04","269.62M","-5.93%"
"2001- 07- 01","121.35","122.80","124.32","116.75","196.99M","-1.02%"
"2001- 06- 01","122.60","126.20","129.23","120.40","203.61M","-2.66%"
"2001- 05- 01","125.95","125.07","132.09","123.44","208.07M","0.83%"
"2001- 04- 01","124.91","116.30","127.27","109.30","252.00M","7.04%"
"2001- 03- 01","116.69","124.05","127.75","108.04","318.20M","-5.86%"
"2001- 02- 01","123.95","137.10","137.99","121.80","178.61M","-9.54%"
"2001- 01- 01","137.02","132.00","138.70","127.56","181.34M","4.44%"
"2000- 12- 01","131.19","133.19","139.56","125.53","165.52M","-0.82%"
"2000- 11- 01","132.28","142.25","144.30","129.75","156.70M","-7.46%"
"2000- 10- 01","142.95","144.28","145.75","130.16","178.41M","-0.47%"
"2000- 09- 01","143.62","153.25","153.59","142.12","113.20M","-5.72%"
"2000- 08- 01","152.34","143.62","153.09","142.62","102.37M","6.53%"
"2000- 07- 01","143.00","145.44","151.98","141.52","106.78M","-1.57%"
"2000- 06- 01","145.28","143.69","149.16","143.00","126.95M","1.73%"
"2000- 05- 01","142.81","146.56","148.48","136.50","161.03M","-1.57%"
"2000- 04- 01","145.09","150.12","153.11","133.50","230.56M","-3.52%"
"2000- 03- 01","150.38","137.62","155.75","135.03","247.59M","9.42%"
"2000- 02- 01","137.44","139.75","144.56","132.72","186.94M","-1.52%"
"2000- 01- 01","139.56","148.25","148.25","135.00","156.77M","-4.98%"
"1999- 12- 01","146.88","139.31","147.56","139.00","121.53M","5.46%"
"1999- 11- 01","139.28","136.50","143.00","134.59","125.04M","1.66%"
"1999- 10- 01","137.00","127.94","137.69","123.44","196.83M","6.41%"
"1999- 09- 01","128.75","132.94","136.62","125.56","167.97M","-2.51%"
"1999- 08- 01","132.06","132.75","138.78","127.00","142.93M","-0.52%"
"1999- 07- 01","132.75","137.00","142.25","132.56","115.63M","-3.10%"
"1999- 06- 01","137.00","130.12","137.50","128.02","160.69M","5.22%"
"1999- 05- 01","130.20","133.44","138.00","128.00","182.57M","-2.29%"
"1999- 04- 01","133.25","129.69","137.50","128.12","156.76M","3.79%"
"1999- 03- 01","128.38","123.66","132.62","121.78","148.20M","3.90%"
"1999- 02- 01","123.56","128.69","128.84","121.33","164.62M","-3.21%"
"1999- 01- 01","127.66","123.38","128.50","120.38","141.42M","3.53%"
"1998- 12- 01","123.31","116.12","124.75","113.75","156.03M","6.19%"
"1998- 11- 01","116.12","110.81","119.72","110.19","136.37M","5.56%"
"1998- 10- 01","110.00","100.03","110.91","92.22","249.15M","8.11%"
"1998- 09- 01","101.75","96.06","107.00","93.62","269.37M","5.99%"
"1998- 08- 01","96.00","111.78","112.42","95.00","268.54M","-14.12%"
"1998- 07- 01","111.78","114.06","119.23","111.31","155.28M","-1.35%"
"1998- 06- 01","113.31","108.97","114.69","107.50","141.99M","3.93%"
"1998- 05- 01","109.03","111.75","113.31","107.58","116.26M","-2.07%"
"1998- 04- 01","111.34","110.31","113.44","107.62","118.63M","1.27%"
"1998- 03- 01","109.94","105.25","111.53","103.16","87.32M","4.59%"
"1998- 02- 01","105.12","99.91","105.53","99.72","69.74M","6.93%"
"1998- 01- 01","98.31","97.31","99.56","90.91","104.58M","1.29%"
"1997- 12- 01","97.06","96.22","99.00","92.38","79.16M","1.51%"
"1997- 11- 01","95.62","93.19","96.81","90.09","93.16M","3.87%"
"1997- 10- 01","92.06","95.25","98.50","84.38","137.49M","-2.46%"
"1997- 09- 01","94.38","90.69","96.38","90.25","78.64M","4.43%"
"1997- 08- 01","90.38","95.50","96.62","89.34","98.21M","-5.17%"
"1997- 07- 01","95.31","88.50","96.03","88.39","65.36M","7.93%"
"1997- 06- 01","88.31","85.34","90.50","84.08","47.33M","3.70%"
"1997- 05- 01","85.16","80.22","85.56","79.31","37.47M","6.33%"
"1997- 04- 01","80.09","75.25","80.69","73.31","57.68M","6.43%"
"1997- 03- 01","75.25","78.75","81.80","75.25","37.51M","-4.94%"
"1997- 02- 01","79.16","78.72","82.00","77.12","30.03M","0.96%"
"1997- 01- 01","78.41","74.38","79.69","72.75","43.62M","6.19%"
"1996- 12- 01","73.84","75.92","76.58","71.88","34.95M","-2.87%"
"1996- 11- 01","76.02","70.98","76.69","70.27","24.09M","7.31%"
"1996- 10- 01","70.84","68.70","71.62","68.44","14.79M","3.24%"
"1996- 09- 01","68.62","64.47","69.25","64.38","17.22M","5.04%"
"1996- 08- 01","65.33","64.16","67.34","64.06","15.59M","1.93%"
"1996- 07- 01","64.09","67.28","67.70","60.38","28.83M","-4.50%"
"1996- 06- 01","67.11","66.89","68.50","66.16","16.87M","0.34%"
"1996- 05- 01","66.88","65.38","68.44","63.08","17.45M","2.28%"
"1996- 04- 01","65.39","65.00","65.81","62.12","15.00M","1.08%"
"1996- 03- 01","64.69","64.64","66.00","62.00","19.02M","1.27%"
"1996- 02- 01","63.88","63.61","66.69","63.44","14.85M","0.33%"
"1996- 01- 01","63.67","61.41","63.69","59.64","10.66M","3.56%"
"1995- 12- 01","61.48","60.98","62.80","60.58","9.82M","0.94%"
"1995- 11- 01","60.91","58.28","61.20","58.23","8.84M","4.46%"
"1995- 10- 01","58.31","58.48","59.19","57.27","8.94M","-0.29%"
"1995- 09- 01","58.48","56.39","58.91","56.34","7.43M","3.67%"
"1995- 08- 01","56.41","56.23","56.80","55.42","8.10M","0.45%"
"1995- 07- 01","56.16","54.47","56.70","54.20","5.51M","3.22%"
