"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 07- 01","383.48","369.88","387.78","363.22","974.89M","3.86%"
"2023- 06- 01","369.23","347.55","372.65","346.48","1.14B","6.16%"
"2023- 05- 01","347.81","321.92","353.74","314.95","1.15B","7.88%"
"2023- 04- 01","322.39","318.60","322.48","309.73","993.55M","0.51%"
"2023- 03- 01","320.76","293.11","321.00","285.04","1.55B","9.32%"
"2023- 02- 01","293.41","294.26","313.52","289.90","1.09B","-0.36%"
"2023- 01- 01","294.46","268.51","298.10","260.20","961.93M","10.64%"
"2022- 12- 01","266.14","293.54","296.72","259.59","1.06B","-9.23%"
"2022- 11- 01","293.21","281.35","293.32","258.94","1.20B","5.54%"
"2022- 10- 01","277.80","268.93","284.45","254.13","1.36B","4.00%"
"2022- 09- 01","267.12","296.56","310.92","266.96","1.37B","-10.70%"
"2022- 08- 01","299.11","313.48","334.24","298.28","1.07B","-5.13%"
"2022- 07- 01","315.29","278.80","316.22","276.61","1.18B","12.55%"
"2022- 06- 01","280.13","310.31","314.39","269.14","1.36B","-9.08%"
"2022- 05- 01","308.12","312.67","330.12","280.06","1.95B","-1.59%"
"2022- 04- 01","313.09","362.62","369.12","312.44","1.50B","-13.60%"
"2022- 03- 01","362.35","345.57","371.64","317.28","1.69B","4.54%"
"2022- 02- 01","346.62","364.24","369.91","318.09","1.52B","-4.48%"
"2022- 01- 01","362.86","398.84","402.07","333.98","1.85B","-8.75%"
"2021- 12- 01","397.64","398.07","404.37","377.27","1.23B","1.02%"
"2021- 11- 01","393.61","386.36","408.49","384.22","922.24M","2.00%"
"2021- 10- 01","385.91","358.41","386.08","350.14","878.75M","7.86%"
"2021- 09- 01","357.77","380.84","382.58","356.91","931.92M","-5.79%"
"2021- 08- 01","379.75","366.09","380.56","359.77","683.69M","4.22%"
"2021- 07- 01","364.38","353.88","368.70","351.86","813.29M","2.86%"
"2021- 06- 01","354.24","335.12","355.04","328.11","751.29M","6.14%"
"2021- 05- 01","333.76","339.05","339.82","315.83","965.41M","-1.20%"
"2021- 04- 01","337.81","322.90","342.62","322.64","771.17M","5.91%"
"2021- 03- 01","318.96","319.10","324.16","297.29","1.62B","1.59%"
"2021- 02- 01","313.98","317.94","338.01","310.72","795.58M","-0.13%"
"2021- 01- 01","314.39","314.95","330.15","305.02","655.57M","0.26%"
"2020- 12- 01","313.58","301.71","314.52","297.93","570.28M","4.71%"
"2020- 11- 01","299.46","271.59","300.01","266.83","751.82M","11.23%"
"2020- 10- 01","269.24","281.64","297.30","266.93","937.16M","-3.04%"
"2020- 09- 01","277.69","297.44","303.34","259.97","1.33B","-5.78%"
"2020- 08- 01","294.73","267.91","296.59","264.49","701.61M","10.94%"
"2020- 07- 01","265.65","247.53","269.65","246.95","925.20M","7.35%"
"2020- 06- 01","247.47","232.28","251.02","231.35","928.72M","6.10%"
"2020- 05- 01","233.24","214.43","233.48","211.01","847.31M","6.60%"
"2020- 04- 01","218.79","184.71","219.92","180.76","1.09B","14.97%"
"2020- 03- 01","190.30","208.77","219.49","164.84","2.19B","-7.48%"
"2020- 02- 01","205.69","220.02","237.35","198.07","954.56M","-6.06%"
"2020- 01- 01","218.96","214.29","225.76","212.13","587.17M","3.04%"
"2019- 12- 01","212.50","205.00","214.45","193.68","431.20M","3.66%"
"2019- 11- 01","204.99","197.83","205.94","197.53","352.36M","4.07%"
"2019- 10- 01","196.98","189.44","197.73","181.73","585.00M","4.38%"
"2019- 09- 01","188.71","186.16","194.61","184.93","556.69M","0.71%"
"2019- 08- 01","187.37","191.41","194.88","179.11","817.52M","-1.90%"
"2019- 07- 01","191.00","190.20","195.45","188.28","494.38M","2.33%"
"2019- 06- 01","186.64","173.43","189.67","169.18","688.73M","7.35%"
"2019- 05- 01","173.86","190.66","191.22","173.78","901.55M","-8.22%"
"2019- 04- 01","189.44","181.32","191.22","180.68","550.16M","5.50%"
"2019- 03- 01","179.57","174.32","182.73","169.25","781.97M","3.74%"
